time_stamp,humidity,temperature,pm2.5_atm
2025-01-04T03:00:00-08:00,71,50,5.3
2025-01-04T03:30:00-08:00,71,51,5.9
2025-01-04T04:00:00-08:00,71,51,5.7
2025-01-04T04:30:00-08:00,71,50,4.1
2025-01-04T05:00:00-08:00,73,50,4.5
2025-01-04T05:30:00-08:00,73,49,4.3
2025-01-04T06:00:00-08:00,73,50,4.4
2025-01-04T06:30:00-08:00,71,49,4
2025-01-04T07:00:00-08:00,72,49,3.6
2025-01-04T07:30:00-08:00,73,50,4.2
2025-01-04T08:00:00-08:00,74,51,6.4
2025-01-04T08:30:00-08:00,73,53,10
2025-01-04T09:00:00-08:00,71,56,6.3
2025-01-04T09:30:00-08:00,67,58,4.3
2025-01-04T10:00:00-08:00,64,60,5.6
2025-01-04T10:30:00-08:00,62,61,4.6
2025-01-04T11:00:00-08:00,59,62,4.5
2025-01-04T11:30:00-08:00,57,63,3.6
2025-01-04T12:00:00-08:00,57,63,2.9
2025-01-04T12:30:00-08:00,56,64,3.1
2025-01-04T13:00:00-08:00,57,63,2.4
2025-01-04T13:30:00-08:00,57,63,1.8
2025-01-04T14:00:00-08:00,58,63,2.3
2025-01-04T14:30:00-08:00,60,61,4.4
2025-01-04T15:00:00-08:00,61,61,4.8
2025-01-04T15:30:00-08:00,60,61,3.8
2025-01-04T16:00:00-08:00,59,61,3.7
2025-01-04T16:30:00-08:00,59,61,3.6
2025-01-04T17:00:00-08:00,61,60,10.4
2025-01-04T17:30:00-08:00,63,59,9.7
2025-01-04T18:00:00-08:00,64,58,8.1
2025-01-04T18:30:00-08:00,65,57,9.8
2025-01-04T19:00:00-08:00,66,56,11.4
2025-01-04T19:30:00-08:00,67,55,21.1
2025-01-04T20:00:00-08:00,68,55,15.9
2025-01-04T20:30:00-08:00,68,54,15.7
2025-01-04T21:00:00-08:00,67,54,15.9
2025-01-04T21:30:00-08:00,68,53,22.7
2025-01-04T22:00:00-08:00,69,52,21.6
2025-01-04T22:30:00-08:00,69,52,14.4
2025-01-04T23:00:00-08:00,69,52,12.9
2025-01-04T23:30:00-08:00,70,53,11.1
2025-01-05T00:00:00-08:00,69,52,10.1
2025-01-05T00:30:00-08:00,70,52,10.1
2025-01-05T01:00:00-08:00,69,51,10.2
2025-01-05T01:30:00-08:00,69,51,9.5
2025-01-05T02:00:00-08:00,69,50,8.5
2025-01-05T02:30:00-08:00,68,50,8.6
2025-01-05T03:00:00-08:00,69,50,7.2
2025-01-05T03:30:00-08:00,70,50,6
2025-01-05T04:00:00-08:00,71,50,5.5
2025-01-05T04:30:00-08:00,71,51,4.8
2025-01-05T05:00:00-08:00,70,51,4.7
2025-01-05T05:30:00-08:00,70,50,5.1
2025-01-05T06:00:00-08:00,70,49,4.9
2025-01-05T06:30:00-08:00,69,49,4.9
2025-01-05T07:00:00-08:00,69,49,5.3
2025-01-05T07:30:00-08:00,69,49,5.5
2025-01-05T08:00:00-08:00,71,50,5.8
2025-01-05T08:30:00-08:00,72,53,7.5
2025-01-05T09:00:00-08:00,69,55,11
2025-01-05T09:30:00-08:00,68,58,12.4
2025-01-05T10:00:00-08:00,65,60,11.6
2025-01-05T10:30:00-08:00,62,61,11.7
2025-01-05T11:00:00-08:00,59,63,10
2025-01-05T11:30:00-08:00,57,63,8.2
2025-01-05T12:00:00-08:00,57,64,10.2
2025-01-05T12:30:00-08:00,55,65,9.3
2025-01-05T13:00:00-08:00,53,66,8.1
2025-01-05T13:30:00-08:00,53,66,5.4
2025-01-05T14:00:00-08:00,53,66,5
2025-01-05T14:30:00-08:00,52,67,4.8
2025-01-05T15:00:00-08:00,48,70,5.9
2025-01-05T15:30:00-08:00,47,69,4.2
2025-01-05T16:00:00-08:00,49,66,3.5
2025-01-05T16:30:00-08:00,51,65,3.2
2025-01-05T17:00:00-08:00,54,63,3.1
2025-01-05T17:30:00-08:00,56,62,3.4
2025-01-05T18:00:00-08:00,59,60,13.7
2025-01-05T18:30:00-08:00,60,59,11.2
2025-01-05T19:00:00-08:00,62,58,11
2025-01-05T19:30:00-08:00,64,57,12.5
2025-01-05T20:00:00-08:00,65,56,16.3
2025-01-05T20:30:00-08:00,66,56,20
2025-01-05T21:00:00-08:00,67,55,14.3
2025-01-05T21:30:00-08:00,67,55,14.8
2025-01-05T22:00:00-08:00,67,54,14
2025-01-05T22:30:00-08:00,67,53,15.4
2025-01-05T23:00:00-08:00,67,52,16
2025-01-05T23:30:00-08:00,68,52,17.1
2025-01-06T00:00:00-08:00,67,52,13.8
2025-01-06T00:30:00-08:00,68,51,10.1
2025-01-06T01:00:00-08:00,68,51,9
2025-01-06T01:30:00-08:00,68,51,7.3
2025-01-06T02:00:00-08:00,67,50,6.3
2025-01-06T02:30:00-08:00,68,50,5.6
2025-01-06T03:00:00-08:00,68,50,15.5
2025-01-06T03:30:00-08:00,68,50,55.1
2025-01-06T04:00:00-08:00,68,50,27.1
2025-01-06T04:30:00-08:00,68,50,6.5
2025-01-06T05:00:00-08:00,68,49,5.2
2025-01-06T05:30:00-08:00,69,49,6.1
2025-01-06T06:00:00-08:00,69,49,13.2
2025-01-06T06:30:00-08:00,69,49,15
2025-01-06T07:00:00-08:00,69,49,13.8
2025-01-06T07:30:00-08:00,69,49,13.6
2025-01-06T08:00:00-08:00,71,51,15.6
2025-01-06T08:30:00-08:00,71,53,14
2025-01-06T09:00:00-08:00,68,56,14.5
2025-01-06T09:30:00-08:00,65,58,13.2
2025-01-06T10:00:00-08:00,62,60,15.9
2025-01-06T10:30:00-08:00,59,63,17.3
2025-01-06T11:00:00-08:00,57,64,19.2
2025-01-06T11:30:00-08:00,56,65,18.5
2025-01-06T12:00:00-08:00,57,66,20.3
2025-01-06T12:30:00-08:00,58,65,26.4
2025-01-06T13:00:00-08:00,61,64,24.6
2025-01-06T13:30:00-08:00,61,64,24.8
2025-01-06T14:00:00-08:00,61,64,23.8
2025-01-06T14:30:00-08:00,60,65,21.9
2025-01-06T15:00:00-08:00,60,66,19.9
2025-01-06T15:30:00-08:00,60,66,12.9
2025-01-06T16:00:00-08:00,64,63,7.8
2025-01-06T16:30:00-08:00,67,62,10.6
2025-01-06T17:00:00-08:00,68,62,11.4
2025-01-06T17:30:00-08:00,72,60,8.2
2025-01-06T18:00:00-08:00,77,59,5.3
2025-01-06T18:30:00-08:00,79,60,8.7
2025-01-06T19:00:00-08:00,77,60,13.7
2025-01-06T19:30:00-08:00,76,61,18.2
2025-01-06T20:00:00-08:00,74,61,28.4
2025-01-06T20:30:00-08:00,72,61,25.1
2025-01-06T21:00:00-08:00,73,61,26.2
2025-01-06T21:30:00-08:00,72,60,27.6
2025-01-06T22:00:00-08:00,72,60,28.1
2025-01-06T22:30:00-08:00,71,60,25.4
2025-01-06T23:00:00-08:00,71,59,25.1
2025-01-06T23:30:00-08:00,71,58,24.4
2025-01-07T00:00:00-08:00,71,57,23.9
2025-01-07T00:30:00-08:00,76,57,21.6
2025-01-07T01:00:00-08:00,78,56,15.4
2025-01-07T01:30:00-08:00,70,57,5.2
2025-01-07T02:00:00-08:00,66,57,4.3
2025-01-07T02:30:00-08:00,62,57,2
2025-01-07T03:00:00-08:00,54,58,0.6
2025-01-07T03:30:00-08:00,55,57,1
2025-01-07T04:00:00-08:00,59,55,1.1
2025-01-07T04:30:00-08:00,58,55,0.6
2025-01-07T05:00:00-08:00,58,53,0.6
2025-01-07T05:30:00-08:00,59,52,0.6
2025-01-07T06:00:00-08:00,56,53,0.3
2025-01-07T06:30:00-08:00,55,53,0.2
2025-01-07T07:00:00-08:00,53,53,0.2
2025-01-07T07:30:00-08:00,53,53,0.3
2025-01-07T08:00:00-08:00,52,55,0.3
2025-01-07T08:30:00-08:00,48,58,0.4
2025-01-07T09:00:00-08:00,42,62,0.2
2025-01-07T09:30:00-08:00,39,64,0.9
2025-01-07T10:00:00-08:00,35,66,0.4
2025-01-07T10:30:00-08:00,32,68,0.3
2025-01-07T11:00:00-08:00,28,70,0
2025-01-07T11:30:00-08:00,27,70,0
2025-01-07T12:00:00-08:00,25,72,0
2025-01-07T12:30:00-08:00,24,73,0
2025-01-07T13:00:00-08:00,23,74,0
2025-01-07T13:30:00-08:00,23,74,0
2025-01-07T14:00:00-08:00,23,74,0
2025-01-07T14:30:00-08:00,23,75,0
2025-01-07T15:00:00-08:00,23,75,0.1
2025-01-07T15:30:00-08:00,23,73,0.1
2025-01-07T16:00:00-08:00,24,71,0.1
2025-01-07T16:30:00-08:00,23,69,0
2025-01-07T17:00:00-08:00,24,68,0
2025-01-07T17:30:00-08:00,24,67,0.1
2025-01-07T18:00:00-08:00,26,66,1.2
2025-01-07T18:30:00-08:00,28,65,1.1
2025-01-07T19:00:00-08:00,26,66,0.3
2025-01-07T19:30:00-08:00,24,66,0.3
2025-01-07T20:00:00-08:00,24,66,0.2
2025-01-07T20:30:00-08:00,25,66,0.1
2025-01-07T21:00:00-08:00,24,66,0.3
2025-01-07T21:30:00-08:00,24,66,0.2
2025-01-07T22:00:00-08:00,24,65,0
2025-01-07T22:30:00-08:00,24,65,0.1
2025-01-07T23:00:00-08:00,25,65,0
2025-01-07T23:30:00-08:00,24,64,0.1
2025-01-08T00:00:00-08:00,25,64,0
2025-01-08T00:30:00-08:00,23,64,0
2025-01-08T01:00:00-08:00,23,64,0
2025-01-08T01:30:00-08:00,23,64,0.1
2025-01-08T02:00:00-08:00,28,62,0.1
2025-01-08T02:30:00-08:00,34,60,0.1
2025-01-08T03:00:00-08:00,35,59,0.2
2025-01-08T03:30:00-08:00,36,57,0.2
2025-01-08T04:00:00-08:00,39,55,0.1
2025-01-08T04:30:00-08:00,41,54,0.1
2025-01-08T05:00:00-08:00,40,54,0.1
2025-01-08T05:30:00-08:00,39,55,0.1
2025-01-08T06:00:00-08:00,39,55,0.1
2025-01-08T06:30:00-08:00,40,55,0.5
2025-01-08T07:00:00-08:00,39,55,0.2
2025-01-08T07:30:00-08:00,39,55,0.1
2025-01-08T08:00:00-08:00,39,56,0.5
2025-01-08T08:30:00-08:00,40,57,1.4
2025-01-08T09:00:00-08:00,35,60,0.2
2025-01-08T09:30:00-08:00,32,63,0.1
2025-01-08T10:00:00-08:00,30,65,0.1
2025-01-08T10:30:00-08:00,28,67,0.1
2025-01-08T11:00:00-08:00,26,69,0.1
2025-01-08T11:30:00-08:00,26,70,0.1
2025-01-08T12:00:00-08:00,26,70,0.3
2025-01-08T12:30:00-08:00,24,70,0.3
2025-01-08T13:00:00-08:00,23,72,0.1
2025-01-08T13:30:00-08:00,23,72,0.1
2025-01-08T14:00:00-08:00,23,72,0.1
2025-01-08T14:30:00-08:00,22,73,0.2
2025-01-08T15:00:00-08:00,21,75,0.1
2025-01-08T15:30:00-08:00,21,75,0.1
2025-01-08T16:00:00-08:00,23,72,0.1
2025-01-08T16:30:00-08:00,27,69,0.2
2025-01-08T17:00:00-08:00,29,67,0.6
2025-01-08T17:30:00-08:00,32,65,1.6
2025-01-08T18:00:00-08:00,35,63,2.6
2025-01-08T18:30:00-08:00,38,61,4.3
2025-01-08T19:00:00-08:00,42,59,4.5
2025-01-08T19:30:00-08:00,44,58,4.5
2025-01-08T20:00:00-08:00,46,57,5.8
2025-01-08T20:30:00-08:00,49,56,5.9
2025-01-08T21:00:00-08:00,51,55,7
2025-01-08T21:30:00-08:00,52,54,8.7
2025-01-08T22:00:00-08:00,54,53,9.2
2025-01-08T22:30:00-08:00,54,53,12.1
2025-01-08T23:00:00-08:00,55,52,12.4
2025-01-08T23:30:00-08:00,55,51,11.1
2025-01-09T00:00:00-08:00,56,51,10.1
2025-01-09T00:30:00-08:00,58,51,10.1
2025-01-09T01:00:00-08:00,58,50,9.7
2025-01-09T01:30:00-08:00,59,50,10.7
2025-01-09T02:00:00-08:00,60,49,9.7
2025-01-09T02:30:00-08:00,61,49,9.5
2025-01-09T03:00:00-08:00,62,48,9.1
2025-01-09T03:30:00-08:00,63,48,8.2
2025-01-09T04:00:00-08:00,64,47,8.9
2025-01-09T04:30:00-08:00,64,47,9.3
2025-01-09T05:00:00-08:00,64,47,10
2025-01-09T05:30:00-08:00,64,47,9.4
2025-01-09T06:00:00-08:00,65,47,8
2025-01-09T06:30:00-08:00,65,47,8.2
2025-01-09T07:00:00-08:00,65,47,7.8
2025-01-09T07:30:00-08:00,65,47,8.6
2025-01-09T08:00:00-08:00,65,49,10.2
2025-01-09T08:30:00-08:00,63,53,10.8
2025-01-09T09:00:00-08:00,55,57,8.5
2025-01-09T09:30:00-08:00,46,62,7.2
2025-01-09T10:00:00-08:00,40,65,7
2025-01-09T10:30:00-08:00,35,68,4.5
2025-01-09T11:00:00-08:00,35,69,6.5
2025-01-09T11:30:00-08:00,34,70,4.5
2025-01-09T12:00:00-08:00,29,72,2.4
2025-01-09T12:30:00-08:00,28,74,2.8
2025-01-09T13:00:00-08:00,27,74,2.4
2025-01-09T13:30:00-08:00,25,74,2
2025-01-09T14:00:00-08:00,26,74,2
2025-01-09T14:30:00-08:00,25,74,1.8
2025-01-09T15:00:00-08:00,24,75,2
2025-01-09T15:30:00-08:00,24,77,2.4
2025-01-09T16:00:00-08:00,27,74,2.6
2025-01-09T16:30:00-08:00,29,72,2.5
2025-01-09T17:00:00-08:00,33,70,3.2
2025-01-09T17:30:00-08:00,36,67,4.8
2025-01-09T18:00:00-08:00,39,64,5.3
2025-01-09T18:30:00-08:00,42,62,7.4
2025-01-09T19:00:00-08:00,45,61,9.3
2025-01-09T19:30:00-08:00,48,59,11.6
2025-01-09T20:00:00-08:00,50,58,13.2
2025-01-09T20:30:00-08:00,52,57,13.2
2025-01-09T21:00:00-08:00,53,56,14.1
2025-01-09T21:30:00-08:00,54,55,14.1
2025-01-09T22:00:00-08:00,54,54,13
2025-01-09T22:30:00-08:00,54,54,12.3
2025-01-09T23:00:00-08:00,53,54,9.4
2025-01-09T23:30:00-08:00,53,53,8.8
2025-01-10T00:00:00-08:00,54,53,8.3
2025-01-10T00:30:00-08:00,54,52,8
2025-01-10T01:00:00-08:00,54,52,7.7
2025-01-10T01:30:00-08:00,53,52,8.7
2025-01-10T02:00:00-08:00,53,52,5.7
2025-01-10T02:30:00-08:00,53,53,5.6
2025-01-10T03:00:00-08:00,54,52,6
2025-01-10T03:30:00-08:00,55,51,8.1
2025-01-10T04:00:00-08:00,56,50,7.2
2025-01-10T04:30:00-08:00,57,50,5.9
2025-01-10T05:00:00-08:00,58,49,6.2
2025-01-10T05:30:00-08:00,60,49,6
2025-01-10T06:00:00-08:00,60,49,6.2
2025-01-10T06:30:00-08:00,61,49,6.8
2025-01-10T07:00:00-08:00,61,48,7.1
2025-01-10T07:30:00-08:00,61,49,7.6
2025-01-10T08:00:00-08:00,61,51,8.7
2025-01-10T08:30:00-08:00,54,54,10.7
2025-01-10T09:00:00-08:00,46,59,7.7
2025-01-10T09:30:00-08:00,40,62,6.9
2025-01-10T10:00:00-08:00,37,65,6.5
2025-01-10T10:30:00-08:00,34,67,4.8
2025-01-10T11:00:00-08:00,31,69,5.5
2025-01-10T11:30:00-08:00,29,71,5.1
2025-01-10T12:00:00-08:00,30,72,4.9
2025-01-10T12:30:00-08:00,33,73,7.1
2025-01-10T13:00:00-08:00,30,73,5.2
2025-01-10T13:30:00-08:00,28,73,4.6
2025-01-10T14:00:00-08:00,27,73,3.4
2025-01-10T14:30:00-08:00,27,73,3.8
2025-01-10T15:00:00-08:00,28,75,4
2025-01-10T15:30:00-08:00,29,74,3.9
2025-01-10T16:00:00-08:00,32,70,4.1
2025-01-10T16:30:00-08:00,35,69,4.6
2025-01-10T17:00:00-08:00,36,67,3.9
2025-01-10T17:30:00-08:00,39,65,4.2
2025-01-10T18:00:00-08:00,51,63,6.4
2025-01-10T18:30:00-08:00,59,61,7.7
2025-01-10T19:00:00-08:00,66,60,8.1
2025-01-10T19:30:00-08:00,70,58,8.6
2025-01-10T20:00:00-08:00,71,58,9.6
2025-01-10T20:30:00-08:00,70,58,9.6
2025-01-10T21:00:00-08:00,69,58,13
2025-01-10T21:30:00-08:00,69,58,10.3
2025-01-10T22:00:00-08:00,70,57,10.6
2025-01-10T22:30:00-08:00,68,56,11.1
2025-01-10T23:00:00-08:00,69,55,12.3
2025-01-10T23:30:00-08:00,68,56,11.9
2025-01-11T00:00:00-08:00,69,57,13.1
2025-01-11T00:30:00-08:00,68,58,14.3
2025-01-11T01:00:00-08:00,68,58,20.2
2025-01-11T01:30:00-08:00,69,56,12.7
2025-01-11T02:00:00-08:00,68,55,9.3
2025-01-11T02:30:00-08:00,67,54,10.9
2025-01-11T03:00:00-08:00,67,53,12.7
2025-01-11T03:30:00-08:00,68,52,11.5
2025-01-11T04:00:00-08:00,69,52,10.7
2025-01-11T04:30:00-08:00,68,51,10.1
2025-01-11T05:00:00-08:00,68,50,10.3
2025-01-11T05:30:00-08:00,70,50,11
2025-01-11T06:00:00-08:00,69,50,11.2
2025-01-11T06:30:00-08:00,72,49,12.7
2025-01-11T07:00:00-08:00,71,48,13.9
2025-01-11T07:30:00-08:00,74,49,17.6
2025-01-11T08:00:00-08:00,73,51,18.6
2025-01-11T08:30:00-08:00,71,54,13.7
2025-01-11T09:00:00-08:00,63,57,11.6
2025-01-11T09:30:00-08:00,56,60,11.8
2025-01-11T10:00:00-08:00,38,63,3.1
2025-01-11T10:30:00-08:00,29,66,0.1
2025-01-11T11:00:00-08:00,25,68,0
2025-01-11T11:30:00-08:00,23,69,0
2025-01-11T12:00:00-08:00,22,70,0
2025-01-11T12:30:00-08:00,23,72,0.1
2025-01-11T13:00:00-08:00,27,71,0
2025-01-11T13:30:00-08:00,28,71,0.1
2025-01-11T14:00:00-08:00,18,74,0
2025-01-11T14:30:00-08:00,15,75,0
2025-01-11T15:00:00-08:00,13,76,0
2025-01-11T15:30:00-08:00,13,76,0
2025-01-11T16:00:00-08:00,14,73,0
2025-01-11T16:30:00-08:00,15,70,0
2025-01-11T17:00:00-08:00,16,68,0
2025-01-11T17:30:00-08:00,18,66,0.4
2025-01-11T18:00:00-08:00,20,65,0.7
2025-01-11T18:30:00-08:00,22,62,1.1
2025-01-11T19:00:00-08:00,23,61,2
2025-01-11T19:30:00-08:00,22,60,1
2025-01-11T20:00:00-08:00,21,61,0.3
2025-01-11T20:30:00-08:00,20,61,0.6
2025-01-11T21:00:00-08:00,20,61,1.4
2025-01-11T21:30:00-08:00,21,61,0.3
2025-01-11T22:00:00-08:00,22,60,0.2
2025-01-11T22:30:00-08:00,23,60,0.1
2025-01-11T23:00:00-08:00,23,60,0.1
2025-01-11T23:30:00-08:00,22,61,0.1
2025-01-12T00:00:00-08:00,22,61,0
2025-01-12T00:30:00-08:00,24,60,0.1
2025-01-12T01:00:00-08:00,23,60,0
2025-01-12T01:30:00-08:00,24,59,1.2
2025-01-12T02:00:00-08:00,23,59,0.2
2025-01-12T02:30:00-08:00,23,60,0
2025-01-12T03:00:00-08:00,24,59,0
2025-01-12T03:30:00-08:00,25,59,0
2025-01-12T04:00:00-08:00,28,56,0
2025-01-12T04:30:00-08:00,31,54,0.1
2025-01-12T05:00:00-08:00,34,52,0.1
2025-01-12T05:30:00-08:00,37,51,0.1
2025-01-12T06:00:00-08:00,40,49,0.3
2025-01-12T06:30:00-08:00,44,48,0.3
2025-01-12T07:00:00-08:00,46,47,0.3
2025-01-12T07:30:00-08:00,47,47,0.8
2025-01-12T08:00:00-08:00,47,48,0.7
2025-01-12T08:30:00-08:00,42,53,0.5
2025-01-12T09:00:00-08:00,37,57,0.4
2025-01-12T09:30:00-08:00,32,60,0.3
2025-01-12T10:00:00-08:00,27,63,0.1
2025-01-12T10:30:00-08:00,25,65,0.1
2025-01-12T11:00:00-08:00,24,67,0
2025-01-12T11:30:00-08:00,24,67,0.3
2025-01-12T12:00:00-08:00,23,70,0.2
2025-01-12T12:30:00-08:00,21,71,0.1
2025-01-12T13:00:00-08:00,21,72,0.2
2025-01-12T13:30:00-08:00,20,72,0.3
2025-01-12T14:00:00-08:00,20,72,0
2025-01-12T14:30:00-08:00,19,73,0
2025-01-12T15:00:00-08:00,18,76,0
2025-01-12T15:30:00-08:00,16,78,0
2025-01-12T16:00:00-08:00,18,73,0
2025-01-12T16:30:00-08:00,21,70,0
2025-01-12T17:00:00-08:00,26,67,0.9
2025-01-12T17:30:00-08:00,28,64,1.6
