time_stamp,humidity,temperature,pm2.5_atm
2025-01-01T00:00:00-08:00,60,50,23.6
2025-01-01T00:30:00-08:00,61,50,49.3
2025-01-01T01:00:00-08:00,61,49,38.7
2025-01-01T01:30:00-08:00,61,48,22.4
2025-01-01T02:00:00-08:00,62,47,17.3
2025-01-01T02:30:00-08:00,63,47,18.5
2025-01-01T03:00:00-08:00,63,47,13
2025-01-01T03:30:00-08:00,63,46,5.2
2025-01-01T04:00:00-08:00,63,46,2.8
2025-01-01T04:30:00-08:00,63,45,3.4
2025-01-01T05:00:00-08:00,63,46,3.4
2025-01-01T05:30:00-08:00,62,46,2.7
2025-01-01T06:00:00-08:00,62,46,4.9
2025-01-01T06:30:00-08:00,62,47,4.2
2025-01-01T07:00:00-08:00,61,48,7.5
2025-01-01T07:30:00-08:00,63,48,14.8
2025-01-01T08:00:00-08:00,64,49,18.1
2025-01-01T08:30:00-08:00,61,52,23.2
2025-01-01T09:00:00-08:00,53,56,17.4
2025-01-01T09:30:00-08:00,47,59,12.2
2025-01-01T10:00:00-08:00,46,60,20.2
2025-01-01T10:30:00-08:00,46,61,21.5
2025-01-01T11:00:00-08:00,43,64,22.2
2025-01-01T11:30:00-08:00,40,66,17.2
2025-01-01T12:00:00-08:00,38,68,18.2
2025-01-01T12:30:00-08:00,36,69,15.8
2025-01-01T13:00:00-08:00,37,69,13
2025-01-01T13:30:00-08:00,40,67,17.4
2025-01-01T14:00:00-08:00,39,66,12.5
2025-01-01T14:30:00-08:00,39,66,11.7
2025-01-01T15:00:00-08:00,39,66,12.2
2025-01-01T15:30:00-08:00,41,65,15.8
2025-01-01T16:00:00-08:00,46,64,14.9
2025-01-01T16:30:00-08:00,49,63,9.8
2025-01-01T17:00:00-08:00,51,62,12.5
2025-01-01T17:30:00-08:00,52,62,13.5
2025-01-01T18:00:00-08:00,53,62,14.1
2025-01-01T18:30:00-08:00,55,61,13.3
2025-01-01T19:00:00-08:00,57,59,16
2025-01-01T19:30:00-08:00,60,58,19.5
2025-01-01T20:00:00-08:00,62,57,39.3
2025-01-01T20:30:00-08:00,63,56,30.6
2025-01-01T21:00:00-08:00,64,57,42.6
2025-01-01T21:30:00-08:00,63,57,39.5
2025-01-01T22:00:00-08:00,64,56,35.8
2025-01-01T22:30:00-08:00,64,55,30.5
2025-01-01T23:00:00-08:00,65,54,28.5
2025-01-01T23:30:00-08:00,66,54,25.5
2025-01-02T00:00:00-08:00,66,53,25.4
2025-01-02T00:30:00-08:00,67,53,21
2025-01-02T01:00:00-08:00,67,53,23.3
2025-01-02T01:30:00-08:00,66,53,22
2025-01-02T02:00:00-08:00,66,53,25.6
2025-01-02T02:30:00-08:00,64,53,23.1
2025-01-02T03:00:00-08:00,61,54,10.1
2025-01-02T03:30:00-08:00,58,55,8.7
2025-01-02T04:00:00-08:00,58,55,9.1
2025-01-02T04:30:00-08:00,59,54,7.8
2025-01-02T05:00:00-08:00,61,53,18.3
2025-01-02T05:30:00-08:00,62,54,20.2
2025-01-02T06:00:00-08:00,58,56,16
2025-01-02T06:30:00-08:00,59,55,14.8
2025-01-02T07:00:00-08:00,61,54,13.7
2025-01-02T07:30:00-08:00,62,53,16.2
2025-01-02T08:00:00-08:00,62,55,18.8
2025-01-02T08:30:00-08:00,58,57,15.7
2025-01-02T09:00:00-08:00,55,59,17.1
2025-01-02T09:30:00-08:00,53,61,17.4
2025-01-02T10:00:00-08:00,51,63,15.4
2025-01-02T10:30:00-08:00,48,64,15.3
2025-01-02T11:00:00-08:00,46,66,14.9
2025-01-02T11:30:00-08:00,45,68,14.8
2025-01-02T12:00:00-08:00,43,69,15.6
2025-01-02T12:30:00-08:00,44,69,22.1
2025-01-02T13:00:00-08:00,43,70,20.2
2025-01-02T13:30:00-08:00,41,72,19.2
2025-01-02T14:00:00-08:00,39,74,15.4
2025-01-02T14:30:00-08:00,39,73,13.5
2025-01-02T15:00:00-08:00,40,72,11.8
2025-01-02T15:30:00-08:00,40,71,10.1
2025-01-02T16:00:00-08:00,42,70,11.4
2025-01-02T16:30:00-08:00,44,68,14
2025-01-02T17:00:00-08:00,47,66,14.6
2025-01-02T17:30:00-08:00,50,64,13.3
2025-01-02T18:00:00-08:00,54,62,14.1
2025-01-02T18:30:00-08:00,56,61,18.2
2025-01-02T19:00:00-08:00,58,60,20.1
2025-01-02T19:30:00-08:00,60,59,19
2025-01-02T20:00:00-08:00,61,60,25.4
2025-01-02T20:30:00-08:00,59,60,30.2
2025-01-02T21:00:00-08:00,59,60,30.3
2025-01-02T21:30:00-08:00,61,59,27
2025-01-02T22:00:00-08:00,63,58,22.8
2025-01-02T22:30:00-08:00,63,58,22.2
2025-01-02T23:00:00-08:00,63,57,27.8
2025-01-02T23:30:00-08:00,64,58,28.1
2025-01-03T00:00:00-08:00,64,57,30.2
2025-01-03T00:30:00-08:00,64,57,30.8
2025-01-03T01:00:00-08:00,65,57,30.6
2025-01-03T01:30:00-08:00,65,57,28.3
2025-01-03T02:00:00-08:00,65,56,24.5
2025-01-03T02:30:00-08:00,67,56,23.2
2025-01-03T03:00:00-08:00,68,56,24.3
2025-01-03T03:30:00-08:00,67,57,25.5
2025-01-03T04:00:00-08:00,66,57,26
2025-01-03T04:30:00-08:00,66,57,25.9
2025-01-03T05:00:00-08:00,66,58,24.5
2025-01-03T05:30:00-08:00,65,59,23.7
2025-01-03T06:00:00-08:00,64,60,24.6
2025-01-03T06:30:00-08:00,67,60,29.1
2025-01-03T07:00:00-08:00,69,60,30.2
2025-01-03T07:30:00-08:00,69,61,28.5
2025-01-03T08:00:00-08:00,67,61,25.7
2025-01-03T08:30:00-08:00,64,61,21.3
2025-01-03T09:00:00-08:00,66,62,23.4
2025-01-03T09:30:00-08:00,68,61,24.2
2025-01-03T10:00:00-08:00,70,61,25.3
2025-01-03T10:30:00-08:00,70,62,23.8
2025-01-03T11:00:00-08:00,70,63,16.6
2025-01-03T11:30:00-08:00,70,64,9.1
2025-01-03T12:00:00-08:00,69,65,7.2
2025-01-03T12:30:00-08:00,67,67,6.4
2025-01-03T13:00:00-08:00,65,68,11.3
2025-01-03T13:30:00-08:00,61,68,4.1
2025-01-03T14:00:00-08:00,60,67,8.1
2025-01-03T14:30:00-08:00,61,66,0.3
2025-01-03T15:00:00-08:00,60,66,0.7
2025-01-03T15:30:00-08:00,62,65,1.4
2025-01-03T16:00:00-08:00,61,64,1.9
2025-01-03T16:30:00-08:00,63,63,1.9
2025-01-03T17:00:00-08:00,65,62,2.8
2025-01-03T17:30:00-08:00,66,61,4
2025-01-03T18:00:00-08:00,67,60,4.9
2025-01-03T18:30:00-08:00,68,59,5.6
2025-01-03T19:00:00-08:00,69,58,10.5
2025-01-03T19:30:00-08:00,68,56,20.1
2025-01-03T20:00:00-08:00,70,56,20.7
2025-01-03T20:30:00-08:00,69,55,30.9
2025-01-03T21:00:00-08:00,69,54,39.1
2025-01-03T21:30:00-08:00,68,54,23.4
2025-01-03T22:00:00-08:00,70,53,16.5
2025-01-03T22:30:00-08:00,70,55,29.6
2025-01-03T23:00:00-08:00,69,54,21.4
2025-01-03T23:30:00-08:00,69,54,17.8
2025-01-04T00:00:00-08:00,69,53,11.9
2025-01-04T00:30:00-08:00,69,52,9.9
2025-01-04T01:00:00-08:00,69,52,10.1
2025-01-04T01:30:00-08:00,69,52,8.6
2025-01-04T02:00:00-08:00,68,51,7.9
2025-01-04T02:30:00-08:00,70,51,6.2
2025-01-04T03:00:00-08:00,70,51,5.9
2025-01-04T03:30:00-08:00,70,51,5.4
2025-01-04T04:00:00-08:00,69,51,6.3
2025-01-04T04:30:00-08:00,70,50,5.1
2025-01-04T05:00:00-08:00,70,50,4.7
2025-01-04T05:30:00-08:00,70,50,4.3
2025-01-04T06:00:00-08:00,69,50,4.3
2025-01-04T06:30:00-08:00,68,50,8.2
2025-01-04T07:00:00-08:00,69,50,5
2025-01-04T07:30:00-08:00,69,50,4.3
2025-01-04T08:00:00-08:00,70,51,4.9
2025-01-04T08:30:00-08:00,71,54,6.6
2025-01-04T09:00:00-08:00,69,56,11.3
2025-01-04T09:30:00-08:00,66,59,8
2025-01-04T10:00:00-08:00,62,61,5.4
2025-01-04T10:30:00-08:00,59,63,5.4
2025-01-04T11:00:00-08:00,56,64,4.7
2025-01-04T11:30:00-08:00,54,65,4.2
2025-01-04T12:00:00-08:00,53,65,3.4
2025-01-04T12:30:00-08:00,51,66,3.2
2025-01-04T13:00:00-08:00,51,67,2.5
2025-01-04T13:30:00-08:00,52,66,2.3
2025-01-04T14:00:00-08:00,52,65,2.3
2025-01-04T14:30:00-08:00,56,63,3.3
2025-01-04T15:00:00-08:00,57,63,5
2025-01-04T15:30:00-08:00,57,62,4.1
2025-01-04T16:00:00-08:00,57,62,3.9
2025-01-04T16:30:00-08:00,59,61,3.5
2025-01-04T17:00:00-08:00,61,60,3.9
2025-01-04T17:30:00-08:00,63,58,4.1
2025-01-04T18:00:00-08:00,65,57,8.1
2025-01-04T18:30:00-08:00,66,56,30.2
2025-01-04T19:00:00-08:00,66,56,24.7
2025-01-04T19:30:00-08:00,67,56,29.6
2025-01-04T20:00:00-08:00,68,55,27.1
2025-01-04T20:30:00-08:00,67,54,35.2
2025-01-04T21:00:00-08:00,67,54,27
2025-01-04T21:30:00-08:00,68,53,20.4
2025-01-04T22:00:00-08:00,68,53,13.6
2025-01-04T22:30:00-08:00,68,52,15.8
2025-01-04T23:00:00-08:00,69,53,16.1
2025-01-04T23:30:00-08:00,67,54,13.9
2025-01-05T00:00:00-08:00,68,53,16.1
2025-01-05T00:30:00-08:00,68,53,28.6
2025-01-05T01:00:00-08:00,67,52,30.2
2025-01-05T01:30:00-08:00,68,52,16.8
2025-01-05T02:00:00-08:00,67,51,14.8
2025-01-05T02:30:00-08:00,67,51,13.7
2025-01-05T03:00:00-08:00,68,51,13.5
2025-01-05T03:30:00-08:00,68,51,13
2025-01-05T04:00:00-08:00,68,51,9
2025-01-05T04:30:00-08:00,67,52,7.9
2025-01-05T05:00:00-08:00,68,51,7.1
2025-01-05T05:30:00-08:00,67,50,7.4
2025-01-05T06:00:00-08:00,68,50,7.9
2025-01-05T06:30:00-08:00,68,49,11.8
2025-01-05T07:00:00-08:00,68,49,13.3
2025-01-05T07:30:00-08:00,68,49,8.4
2025-01-05T08:00:00-08:00,70,51,7.3
2025-01-05T08:30:00-08:00,70,53,5.1
2025-01-05T09:00:00-08:00,68,56,6.1
2025-01-05T09:30:00-08:00,67,57,13.7
2025-01-05T10:00:00-08:00,65,59,10.6
2025-01-05T10:30:00-08:00,62,61,9.3
2025-01-05T11:00:00-08:00,58,63,7
2025-01-05T11:30:00-08:00,55,65,8.9
2025-01-05T12:00:00-08:00,55,66,10.2
2025-01-05T12:30:00-08:00,53,67,9.9
2025-01-05T13:00:00-08:00,51,68,15.1
2025-01-05T13:30:00-08:00,49,69,9.4
2025-01-05T14:00:00-08:00,48,69,5.6
2025-01-05T14:30:00-08:00,48,69,4.9
2025-01-05T15:00:00-08:00,47,69,6.1
2025-01-05T15:30:00-08:00,48,68,6.2
2025-01-05T16:00:00-08:00,48,67,5.3
2025-01-05T16:30:00-08:00,49,66,3.7
2025-01-05T17:00:00-08:00,52,64,3.6
2025-01-05T17:30:00-08:00,56,62,4.6
2025-01-05T18:00:00-08:00,59,60,27.6
2025-01-05T18:30:00-08:00,61,59,23.2
2025-01-05T19:00:00-08:00,63,58,14.4
2025-01-05T19:30:00-08:00,65,57,16.2
2025-01-05T20:00:00-08:00,65,57,23.8
2025-01-05T20:30:00-08:00,65,56,22.1
2025-01-05T21:00:00-08:00,67,55,21.8
2025-01-05T21:30:00-08:00,67,55,21.8
2025-01-05T22:00:00-08:00,67,54,36.3
2025-01-05T22:30:00-08:00,67,53,11.1
2025-01-05T23:00:00-08:00,68,53,7.7
2025-01-05T23:30:00-08:00,67,52,5.8
2025-01-06T00:00:00-08:00,68,52,5.8
2025-01-06T00:30:00-08:00,68,52,5.8
2025-01-06T01:00:00-08:00,68,51,6.3
2025-01-06T01:30:00-08:00,68,51,6.6
2025-01-06T02:00:00-08:00,68,51,6.2
2025-01-06T02:30:00-08:00,68,51,6.8
2025-01-06T03:00:00-08:00,68,50,6.8
2025-01-06T03:30:00-08:00,69,50,6.9
2025-01-06T04:00:00-08:00,68,50,6.6
2025-01-06T04:30:00-08:00,68,50,6
2025-01-06T05:00:00-08:00,68,49,5.3
2025-01-06T05:30:00-08:00,68,49,6.7
2025-01-06T06:00:00-08:00,68,49,7.7
2025-01-06T06:30:00-08:00,68,49,5.9
2025-01-06T07:00:00-08:00,68,49,4.6
2025-01-06T07:30:00-08:00,68,49,6.1
2025-01-06T08:00:00-08:00,70,50,8
2025-01-06T08:30:00-08:00,71,53,9.5
2025-01-06T09:00:00-08:00,68,56,12.5
2025-01-06T09:30:00-08:00,64,58,14.3
2025-01-06T10:00:00-08:00,60,61,11.6
2025-01-06T10:30:00-08:00,58,63,14.5
2025-01-06T11:00:00-08:00,55,65,16.9
2025-01-06T11:30:00-08:00,53,67,16.8
2025-01-06T12:00:00-08:00,52,68,20.3
2025-01-06T12:30:00-08:00,54,68,23.8
2025-01-06T13:00:00-08:00,55,67,28.3
2025-01-06T13:30:00-08:00,56,67,25.6
2025-01-06T14:00:00-08:00,55,68,22.5
2025-01-06T14:30:00-08:00,55,68,22.1
2025-01-06T15:00:00-08:00,58,66,23.3
2025-01-06T15:30:00-08:00,59,66,14.6
2025-01-06T16:00:00-08:00,62,65,11.4
2025-01-06T16:30:00-08:00,65,64,9
2025-01-06T17:00:00-08:00,66,63,12.3
2025-01-06T17:30:00-08:00,68,62,11
2025-01-06T18:00:00-08:00,73,61,7
2025-01-06T18:30:00-08:00,73,62,9.7
2025-01-06T19:00:00-08:00,72,62,17.2
2025-01-06T19:30:00-08:00,72,62,18.6
2025-01-06T20:00:00-08:00,70,63,23.9
2025-01-06T20:30:00-08:00,68,63,28.7
2025-01-06T21:00:00-08:00,67,63,30
2025-01-06T21:30:00-08:00,66,63,28.6
2025-01-06T22:00:00-08:00,66,63,28.3
2025-01-06T22:30:00-08:00,66,63,28.1
2025-01-06T23:00:00-08:00,67,62,28.7
2025-01-06T23:30:00-08:00,67,60,28.1
2025-01-07T00:00:00-08:00,68,59,28
2025-01-07T00:30:00-08:00,72,58,28.9
2025-01-07T01:00:00-08:00,70,58,16.7
2025-01-07T01:30:00-08:00,67,58,9.9
2025-01-07T02:00:00-08:00,62,58,4.5
2025-01-07T02:30:00-08:00,63,57,10.9
2025-01-07T03:00:00-08:00,63,55,3.8
2025-01-07T03:30:00-08:00,62,54,1.8
2025-01-07T04:00:00-08:00,60,54,1.6
2025-01-07T04:30:00-08:00,51,57,9.8
2025-01-07T05:00:00-08:00,47,58,4.8
2025-01-07T05:30:00-08:00,47,57,18.8
2025-01-07T06:00:00-08:00,46,57,22.7
2025-01-07T06:30:00-08:00,43,58,0.5
2025-01-07T07:00:00-08:00,43,58,0.1
2025-01-07T07:30:00-08:00,43,58,0.7
2025-01-07T08:00:00-08:00,42,59,0.1
2025-01-07T08:30:00-08:00,40,61,0.3
2025-01-07T09:00:00-08:00,38,62,0.1
2025-01-07T09:30:00-08:00,36,65,0.1
2025-01-07T10:00:00-08:00,34,66,0.2
2025-01-07T10:30:00-08:00,33,68,5.2
2025-01-07T11:00:00-08:00,31,69,2.2
2025-01-07T11:30:00-08:00,27,71,0.1
2025-01-07T12:00:00-08:00,25,72,0
2025-01-07T12:30:00-08:00,23,74,0
2025-01-07T13:00:00-08:00,21,75,0.6
2025-01-07T13:30:00-08:00,20,76,3.2
2025-01-07T14:00:00-08:00,20,76,0.2
2025-01-07T14:30:00-08:00,21,75,0
2025-01-07T15:00:00-08:00,22,75,0
2025-01-07T15:30:00-08:00,22,74,0
2025-01-07T16:00:00-08:00,23,72,0
2025-01-07T16:30:00-08:00,22,70,0
2025-01-07T17:00:00-08:00,23,69,0
2025-01-07T17:30:00-08:00,25,67,0.3
2025-01-07T18:00:00-08:00,25,66,0.1
2025-01-07T18:30:00-08:00,24,67,0.1
2025-01-07T19:00:00-08:00,25,66,0.6
2025-01-07T19:30:00-08:00,28,64,0.6
2025-01-07T20:00:00-08:00,28,63,0.7
2025-01-07T20:30:00-08:00,26,65,0.5
2025-01-07T21:00:00-08:00,26,65,0.9
2025-01-07T21:30:00-08:00,30,63,3.1
2025-01-07T22:00:00-08:00,34,60,2.1
2025-01-07T22:30:00-08:00,36,59,1.6
2025-01-07T23:00:00-08:00,36,58,1.5
2025-01-07T23:30:00-08:00,26,63,0.1
2025-01-08T00:00:00-08:00,22,66,0
2025-01-08T00:30:00-08:00,22,66,0
2025-01-08T01:00:00-08:00,22,65,0
2025-01-08T01:30:00-08:00,24,64,0
2025-01-08T02:00:00-08:00,27,62,0.2
2025-01-08T02:30:00-08:00,32,59,0.3
2025-01-08T03:00:00-08:00,34,58,0.2
2025-01-08T03:30:00-08:00,33,58,0.3
2025-01-08T04:00:00-08:00,33,59,0.1
2025-01-08T04:30:00-08:00,34,58,0.1
2025-01-08T05:00:00-08:00,34,58,2.2
2025-01-08T05:30:00-08:00,34,58,5.6
2025-01-08T06:00:00-08:00,34,58,2.5
2025-01-08T06:30:00-08:00,34,58,8.2
2025-01-08T07:00:00-08:00,34,57,34
2025-01-08T07:30:00-08:00,33,58,1.1
2025-01-08T08:00:00-08:00,33,59,0.1
2025-01-08T08:30:00-08:00,32,61,0.2
2025-01-08T09:00:00-08:00,31,62,0.3
2025-01-08T09:30:00-08:00,29,64,0.1
2025-01-08T10:00:00-08:00,27,66,0.1
2025-01-08T10:30:00-08:00,26,68,0.2
2025-01-08T11:00:00-08:00,25,69,2
2025-01-08T11:30:00-08:00,23,71,2
2025-01-08T12:00:00-08:00,23,72,0.1
2025-01-08T12:30:00-08:00,24,72,0.1
2025-01-08T13:00:00-08:00,23,73,0.3
2025-01-08T13:30:00-08:00,22,74,0.2
2025-01-08T14:00:00-08:00,22,75,0.1
2025-01-08T14:30:00-08:00,22,75,0.2
2025-01-08T15:00:00-08:00,22,74,0.1
2025-01-08T15:30:00-08:00,22,73,0.1
2025-01-08T16:00:00-08:00,22,73,0.2
2025-01-08T16:30:00-08:00,24,71,0.2
2025-01-08T17:00:00-08:00,27,68,3
2025-01-08T17:30:00-08:00,31,65,1.7
2025-01-08T18:00:00-08:00,35,62,2.6
2025-01-08T18:30:00-08:00,39,60,5
2025-01-08T19:00:00-08:00,42,59,4.1
2025-01-08T19:30:00-08:00,44,58,6.5
2025-01-08T20:00:00-08:00,45,57,9.3
2025-01-08T20:30:00-08:00,47,56,8.2
2025-01-08T21:00:00-08:00,49,55,6.8
2025-01-08T21:30:00-08:00,50,54,8.8
2025-01-08T22:00:00-08:00,50,54,14.8
2025-01-08T22:30:00-08:00,51,53,14.8
2025-01-08T23:00:00-08:00,52,52,11.1
2025-01-08T23:30:00-08:00,53,52,10.7
2025-01-09T00:00:00-08:00,54,51,8.5
2025-01-09T00:30:00-08:00,54,51,8
2025-01-09T01:00:00-08:00,55,51,6.3
2025-01-09T01:30:00-08:00,56,50,4.7
2025-01-09T02:00:00-08:00,56,50,4
2025-01-09T02:30:00-08:00,57,49,3.2
2025-01-09T03:00:00-08:00,57,49,3.4
2025-01-09T03:30:00-08:00,58,49,4.5
2025-01-09T04:00:00-08:00,58,49,5.1
2025-01-09T04:30:00-08:00,60,49,8.4
2025-01-09T05:00:00-08:00,61,50,7.5
2025-01-09T05:30:00-08:00,63,51,8.5
2025-01-09T06:00:00-08:00,63,51,8.4
2025-01-09T06:30:00-08:00,63,51,9
2025-01-09T07:00:00-08:00,62,51,9
2025-01-09T07:30:00-08:00,60,52,8.9
2025-01-09T08:00:00-08:00,60,53,9.2
2025-01-09T08:30:00-08:00,57,56,9.5
2025-01-09T09:00:00-08:00,49,61,11.1
2025-01-09T09:30:00-08:00,41,64,4.5
2025-01-09T10:00:00-08:00,36,67,4
2025-01-09T10:30:00-08:00,32,70,3.4
2025-01-09T11:00:00-08:00,30,72,3.2
2025-01-09T11:30:00-08:00,31,73,4.5
2025-01-09T12:00:00-08:00,27,74,2.6
2025-01-09T12:30:00-08:00,25,75,2.6
2025-01-09T13:00:00-08:00,24,76,8.7
2025-01-09T13:30:00-08:00,24,77,6.2
2025-01-09T14:00:00-08:00,23,77,2.2
2025-01-09T14:30:00-08:00,23,78,2.1
2025-01-09T15:00:00-08:00,23,76,9.3
2025-01-09T15:30:00-08:00,24,75,2.5
2025-01-09T16:00:00-08:00,25,74,2.4
2025-01-09T16:30:00-08:00,28,73,2.6
2025-01-09T17:00:00-08:00,32,69,6.7
2025-01-09T17:30:00-08:00,33,67,14.9
2025-01-09T18:00:00-08:00,33,67,14.8
2025-01-09T18:30:00-08:00,38,64,6.2
2025-01-09T19:00:00-08:00,42,61,6.7
2025-01-09T19:30:00-08:00,45,59,8
2025-01-09T20:00:00-08:00,47,58,10.8
2025-01-09T20:30:00-08:00,47,58,10.8
2025-01-09T21:00:00-08:00,48,57,9.9
2025-01-09T21:30:00-08:00,48,57,10.7
2025-01-09T22:00:00-08:00,49,57,20.9
2025-01-09T22:30:00-08:00,50,56,12.5
2025-01-09T23:00:00-08:00,46,57,7.9
2025-01-09T23:30:00-08:00,45,57,10.4
2025-01-10T00:00:00-08:00,49,55,11.5
2025-01-10T00:30:00-08:00,50,54,9.8
2025-01-10T01:00:00-08:00,51,54,9.4
2025-01-10T01:30:00-08:00,52,53,8.7
2025-01-10T02:00:00-08:00,50,53,6.2
2025-01-10T02:30:00-08:00,50,53,5.2
2025-01-10T03:00:00-08:00,50,54,6
2025-01-10T03:30:00-08:00,50,53,7
2025-01-10T04:00:00-08:00,52,52,6.2
2025-01-10T04:30:00-08:00,54,51,6.2
2025-01-10T05:00:00-08:00,54,51,6.5
2025-01-10T05:30:00-08:00,55,51,7.1
2025-01-10T06:00:00-08:00,56,51,7
2025-01-10T06:30:00-08:00,57,50,8.6
2025-01-10T07:00:00-08:00,57,50,9.8
2025-01-10T07:30:00-08:00,58,50,9.7
2025-01-10T08:00:00-08:00,58,51,13.4
2025-01-10T08:30:00-08:00,53,55,10.8
2025-01-10T09:00:00-08:00,47,58,9.9
2025-01-10T09:30:00-08:00,42,61,6.3
2025-01-10T10:00:00-08:00,38,64,4.9
2025-01-10T10:30:00-08:00,34,67,5.1
2025-01-10T11:00:00-08:00,31,69,7.8
2025-01-10T11:30:00-08:00,29,71,6.4
2025-01-10T12:00:00-08:00,28,73,5.4
2025-01-10T12:30:00-08:00,28,74,5.5
2025-01-10T13:00:00-08:00,29,75,5.2
2025-01-10T13:30:00-08:00,28,76,15
2025-01-10T14:00:00-08:00,26,76,11.3
2025-01-10T14:30:00-08:00,25,76,6.2
2025-01-10T15:00:00-08:00,26,75,7.3
2025-01-10T15:30:00-08:00,29,73,4.3
2025-01-10T16:00:00-08:00,30,72,4.1
2025-01-10T16:30:00-08:00,32,70,4.3
2025-01-10T17:00:00-08:00,34,68,5.9
2025-01-10T17:30:00-08:00,36,66,6.7
2025-01-10T18:00:00-08:00,45,64,5.1
2025-01-10T18:30:00-08:00,54,63,7.2
2025-01-10T19:00:00-08:00,60,61,9
2025-01-10T19:30:00-08:00,66,60,10
2025-01-10T20:00:00-08:00,67,60,10
2025-01-10T20:30:00-08:00,67,60,9.1
2025-01-10T21:00:00-08:00,67,59,10.9
2025-01-10T21:30:00-08:00,67,58,8
2025-01-10T22:00:00-08:00,66,57,12.9
2025-01-10T22:30:00-08:00,66,56,10.6
2025-01-10T23:00:00-08:00,66,55,10.8
2025-01-10T23:30:00-08:00,66,58,14.8
2025-01-11T00:00:00-08:00,66,59,10.7
2025-01-11T00:30:00-08:00,65,60,10.2
2025-01-11T01:00:00-08:00,65,60,9.8
2025-01-11T01:30:00-08:00,65,57,19
2025-01-11T02:00:00-08:00,66,56,23.9
2025-01-11T02:30:00-08:00,65,55,26.4
2025-01-11T03:00:00-08:00,66,54,10.4
2025-01-11T03:30:00-08:00,67,53,10.6
2025-01-11T04:00:00-08:00,67,52,10.7
2025-01-11T04:30:00-08:00,67,51,11.1
2025-01-11T05:00:00-08:00,67,51,10.9
2025-01-11T05:30:00-08:00,67,51,12
2025-01-11T06:00:00-08:00,70,53,21
2025-01-11T06:30:00-08:00,69,52,21.6
2025-01-11T07:00:00-08:00,69,50,21.6
2025-01-11T07:30:00-08:00,69,50,18.6
2025-01-11T08:00:00-08:00,71,50,24.3
2025-01-11T08:30:00-08:00,73,53,25.3
2025-01-11T09:00:00-08:00,66,57,15.4
2025-01-11T09:30:00-08:00,50,60,4.7
2025-01-11T10:00:00-08:00,44,62,5
2025-01-11T10:30:00-08:00,29,66,0.1
2025-01-11T11:00:00-08:00,24,68,1.1
2025-01-11T11:30:00-08:00,22,69,0.1
2025-01-11T12:00:00-08:00,20,71,0
2025-01-11T12:30:00-08:00,19,72,0
2025-01-11T13:00:00-08:00,21,74,0
2025-01-11T13:30:00-08:00,23,74,0
2025-01-11T14:00:00-08:00,19,75,0.8
2025-01-11T14:30:00-08:00,14,76,16
2025-01-11T15:00:00-08:00,13,75,0.7
2025-01-11T15:30:00-08:00,13,74,0
2025-01-11T16:00:00-08:00,14,73,0
2025-01-11T16:30:00-08:00,14,71,0
2025-01-11T17:00:00-08:00,17,68,0.9
2025-01-11T17:30:00-08:00,21,64,1.5
2025-01-11T18:00:00-08:00,20,63,2.7
2025-01-11T18:30:00-08:00,22,62,3.4
2025-01-11T19:00:00-08:00,22,60,1.5
2025-01-11T19:30:00-08:00,23,60,1.9
2025-01-11T20:00:00-08:00,21,61,1.6
2025-01-11T20:30:00-08:00,22,59,3.7
2025-01-11T21:00:00-08:00,25,58,3.9
2025-01-11T21:30:00-08:00,22,60,0.9
2025-01-11T22:00:00-08:00,22,60,5.3
2025-01-11T22:30:00-08:00,23,59,0.4
2025-01-11T23:00:00-08:00,23,58,0.4
2025-01-11T23:30:00-08:00,22,60,0.1
2025-01-12T00:00:00-08:00,22,60,0.3
2025-01-12T00:30:00-08:00,19,63,0.1
2025-01-12T01:00:00-08:00,20,62,0
2025-01-12T01:30:00-08:00,22,60,0.1
2025-01-12T02:00:00-08:00,22,61,0
2025-01-12T02:30:00-08:00,26,57,2.6
2025-01-12T03:00:00-08:00,28,55,0
2025-01-12T03:30:00-08:00,32,53,0.1
2025-01-12T04:00:00-08:00,34,51,0.8
2025-01-12T04:30:00-08:00,36,50,4.9
2025-01-12T05:00:00-08:00,39,49,1.5
2025-01-12T05:30:00-08:00,40,48,1.8
2025-01-12T06:00:00-08:00,42,48,0.2
2025-01-12T06:30:00-08:00,42,47,0.1
2025-01-12T07:00:00-08:00,43,47,0.1
2025-01-12T07:30:00-08:00,43,47,0.1
2025-01-12T08:00:00-08:00,37,52,0.2
2025-01-12T08:30:00-08:00,31,57,2
2025-01-12T09:00:00-08:00,28,60,0
2025-01-12T09:30:00-08:00,28,62,0
2025-01-12T10:00:00-08:00,25,64,0
2025-01-12T10:30:00-08:00,24,65,0.1
2025-01-12T11:00:00-08:00,24,67,0.2
2025-01-12T11:30:00-08:00,24,68,5
2025-01-12T12:00:00-08:00,22,70,0.2
2025-01-12T12:30:00-08:00,20,72,0.1
2025-01-12T13:00:00-08:00,18,73,0
2025-01-12T13:30:00-08:00,18,73,0
2025-01-12T14:00:00-08:00,17,74,0
2025-01-12T14:30:00-08:00,17,75,0
2025-01-12T15:00:00-08:00,19,74,0
2025-01-12T15:30:00-08:00,20,72,0
2025-01-12T16:00:00-08:00,21,71,0
2025-01-12T16:30:00-08:00,24,69,0
2025-01-12T17:00:00-08:00,26,66,0.2
2025-01-12T17:30:00-08:00,27,64,0.5
2025-01-12T18:00:00-08:00,29,62,0.9
