time_stamp,humidity,temperature,pm2.5_atm
2025-02-01T15:30:00-08:00,99,65,4.3
2025-02-01T16:00:00-08:00,96,65,0.8
2025-02-01T16:30:00-08:00,90,66,0.6
2025-02-01T17:00:00-08:00,88,66,0.9
2025-02-01T17:30:00-08:00,87,66,1.2
2025-02-01T18:00:00-08:00,86,66,1.5
2025-02-01T18:30:00-08:00,85,66,1.2
2025-02-01T19:00:00-08:00,85,66,1.8
2025-02-01T19:30:00-08:00,88,66,1.5
2025-02-01T20:00:00-08:00,89,66,1.1
2025-02-01T20:30:00-08:00,89,66,1
2025-02-01T21:00:00-08:00,89,66,0.7
2025-02-01T21:30:00-08:00,89,66,1.4
2025-02-01T22:00:00-08:00,89,66,1.5
2025-02-01T22:30:00-08:00,89,66,1.2
2025-02-01T23:00:00-08:00,89,66,1.3
2025-02-01T23:30:00-08:00,88,66,1.4
2025-02-02T00:00:00-08:00,88,66,1.7
2025-02-02T00:30:00-08:00,88,65,1.3
2025-02-02T01:00:00-08:00,87,65,1.1
2025-02-02T01:30:00-08:00,86,65,1
2025-02-02T02:00:00-08:00,85,65,1
2025-02-02T02:30:00-08:00,88,65,1
2025-02-02T03:00:00-08:00,85,65,0.7
2025-02-02T03:30:00-08:00,83,65,0.6
2025-02-02T04:00:00-08:00,82,65,0.3
2025-02-02T04:30:00-08:00,82,65,0.3
2025-02-02T05:00:00-08:00,82,65,0.5
2025-02-02T05:30:00-08:00,81,65,0.6
2025-02-02T06:00:00-08:00,80,65,0.4
2025-02-02T06:30:00-08:00,77,65,0.4
2025-02-02T07:00:00-08:00,78,65,0.7
2025-02-02T07:30:00-08:00,79,65,0.9
2025-02-02T08:00:00-08:00,78,65,0.7
2025-02-02T08:30:00-08:00,77,65,0.5
2025-02-02T09:00:00-08:00,75,66,0.3
2025-02-02T09:30:00-08:00,73,66,0.4
2025-02-02T10:00:00-08:00,70,67,0.4
2025-02-02T10:30:00-08:00,67,68,0.1
2025-02-02T11:00:00-08:00,65,69,0.1
2025-02-02T11:30:00-08:00,63,69,0
2025-02-02T12:00:00-08:00,61,69,0
2025-02-02T12:30:00-08:00,60,70,0
2025-02-02T13:00:00-08:00,59,70,0
2025-02-02T13:30:00-08:00,59,70,0
2025-02-02T14:00:00-08:00,60,70,0
2025-02-02T14:30:00-08:00,59,70,0
2025-02-02T15:00:00-08:00,59,70,0
2025-02-02T15:30:00-08:00,59,70,0
2025-02-02T16:00:00-08:00,61,69,0
2025-02-02T16:30:00-08:00,62,68,0
2025-02-02T17:00:00-08:00,63,68,0.1
2025-02-02T17:30:00-08:00,64,67,0
2025-02-02T18:00:00-08:00,64,67,0
2025-02-02T18:30:00-08:00,64,68,0.1
2025-02-02T19:00:00-08:00,63,68,0.7
2025-02-02T19:30:00-08:00,63,67,0.4
2025-02-02T20:00:00-08:00,63,67,0.6
2025-02-02T20:30:00-08:00,64,67,0.7
2025-02-02T21:00:00-08:00,65,67,0.4
2025-02-02T21:30:00-08:00,66,66,0.8
2025-02-02T22:00:00-08:00,67,66,1.1
2025-02-02T22:30:00-08:00,67,66,1.1
2025-02-02T23:00:00-08:00,67,66,0.8
2025-02-02T23:30:00-08:00,67,66,0.6
2025-02-03T00:00:00-08:00,67,66,0.4
2025-02-03T00:30:00-08:00,66,66,0.6
2025-02-03T01:00:00-08:00,66,65,0.4
2025-02-03T01:30:00-08:00,66,65,0.6
2025-02-03T02:00:00-08:00,68,65,0.8
2025-02-03T02:30:00-08:00,69,65,0.6
2025-02-03T03:00:00-08:00,68,65,0.2
2025-02-03T03:30:00-08:00,68,65,0.1
2025-02-03T04:00:00-08:00,68,65,0.1
2025-02-03T04:30:00-08:00,69,64,0.1
2025-02-03T05:00:00-08:00,68,64,0.1
2025-02-03T05:30:00-08:00,66,64,0.1
2025-02-03T06:00:00-08:00,68,63,0.2
2025-02-03T06:30:00-08:00,69,63,0.3
2025-02-03T07:00:00-08:00,70,63,0.1
2025-02-03T07:30:00-08:00,70,63,0.8
2025-02-03T08:00:00-08:00,66,63,0.4
2025-02-03T08:30:00-08:00,66,63,0.4
2025-02-03T09:00:00-08:00,64,63,0.2
2025-02-03T09:30:00-08:00,61,64,0.3
2025-02-03T10:00:00-08:00,55,65,0.2
2025-02-03T10:30:00-08:00,55,65,0.3
2025-02-03T11:00:00-08:00,57,65,0.2
2025-02-03T11:30:00-08:00,57,66,0.1
2025-02-03T12:00:00-08:00,52,68,0.2
2025-02-03T12:30:00-08:00,47,69,0.1
2025-02-03T13:00:00-08:00,48,67,0.2
2025-02-03T13:30:00-08:00,47,68,0.2
2025-02-03T14:00:00-08:00,49,67,0.3
2025-02-03T14:30:00-08:00,51,66,0.3
2025-02-03T15:00:00-08:00,52,66,0.3
2025-02-03T15:30:00-08:00,52,66,0.3
2025-02-03T16:00:00-08:00,52,66,0.3
2025-02-03T16:30:00-08:00,52,64,0.2
2025-02-03T17:00:00-08:00,54,63,0.1
2025-02-03T17:30:00-08:00,54,64,0.2
2025-02-03T18:00:00-08:00,53,64,0.2
2025-02-03T18:30:00-08:00,53,64,0.1
2025-02-03T19:00:00-08:00,53,65,0.2
2025-02-03T19:30:00-08:00,53,65,0.3
2025-02-03T20:00:00-08:00,54,64,0.2
2025-02-03T20:30:00-08:00,54,65,0.3
2025-02-03T21:00:00-08:00,54,65,0.3
2025-02-03T21:30:00-08:00,55,65,0.1
2025-02-03T22:00:00-08:00,57,65,0.1
2025-02-03T22:30:00-08:00,57,64,0.1
2025-02-03T23:00:00-08:00,56,64,0.2
2025-02-03T23:30:00-08:00,59,62,0.2
2025-02-04T00:00:00-08:00,61,62,0.3
2025-02-04T00:30:00-08:00,58,62,0.3
2025-02-04T01:00:00-08:00,57,62,0.1
2025-02-04T01:30:00-08:00,57,62,0.1
2025-02-04T02:00:00-08:00,57,63,0.1
2025-02-04T02:30:00-08:00,56,63,0
2025-02-04T03:00:00-08:00,62,63,0
2025-02-04T03:30:00-08:00,71,62,0.1
2025-02-04T04:00:00-08:00,74,62,0.1
2025-02-04T04:30:00-08:00,79,61,0.1
2025-02-04T05:00:00-08:00,81,61,0.1
2025-02-04T05:30:00-08:00,82,61,0.2
2025-02-04T06:00:00-08:00,81,62,0.1
2025-02-04T06:30:00-08:00,85,61,0
2025-02-04T07:00:00-08:00,89,61,0.2
2025-02-04T07:30:00-08:00,86,62,0.1
2025-02-04T08:00:00-08:00,83,62,0
2025-02-04T08:30:00-08:00,90,61,0.1
2025-02-04T09:00:00-08:00,85,64,0.1
2025-02-04T09:30:00-08:00,73,66,0
2025-02-04T10:00:00-08:00,70,67,0
2025-02-04T10:30:00-08:00,70,68,0
2025-02-04T11:00:00-08:00,81,66,0
2025-02-04T11:30:00-08:00,79,67,0
2025-02-04T12:00:00-08:00,79,67,0
2025-02-04T12:30:00-08:00,91,65,0
2025-02-04T13:00:00-08:00,93,66,0.1
2025-02-04T13:30:00-08:00,98,65,0
2025-02-04T14:00:00-08:00,100,64,0
2025-02-04T14:30:00-08:00,100,64,0
2025-02-04T15:00:00-08:00,100,62,0
2025-02-04T15:30:00-08:00,100,62,0
2025-02-04T16:00:00-08:00,100,62,0
2025-02-04T16:30:00-08:00,100,62,0.1
2025-02-04T17:00:00-08:00,100,61,0
2025-02-04T17:30:00-08:00,100,59,0.1
2025-02-04T18:00:00-08:00,100,58,0.1
2025-02-04T18:30:00-08:00,100,58,0.6
2025-02-04T19:00:00-08:00,98,57,1.6
2025-02-04T19:30:00-08:00,96,57,0.9
2025-02-04T20:00:00-08:00,90,57,0.5
2025-02-04T20:30:00-08:00,88,56,0.4
2025-02-04T21:00:00-08:00,85,56,0.4
2025-02-04T21:30:00-08:00,80,55,0.2
2025-02-04T22:00:00-08:00,77,55,0.3
2025-02-04T22:30:00-08:00,78,54,0.3
2025-02-04T23:00:00-08:00,75,54,0.2
2025-02-04T23:30:00-08:00,73,53,0.2
2025-02-05T00:00:00-08:00,72,53,0.3
2025-02-05T00:30:00-08:00,74,52,0.3
2025-02-05T01:00:00-08:00,74,52,1
2025-02-05T01:30:00-08:00,76,51,0.8
2025-02-05T02:00:00-08:00,78,50,1.5
2025-02-05T02:30:00-08:00,80,50,1.1
2025-02-05T03:00:00-08:00,79,50,0.5
2025-02-05T03:30:00-08:00,79,49,0.3
2025-02-05T04:00:00-08:00,80,49,0.2
2025-02-05T04:30:00-08:00,80,49,0.1
2025-02-05T05:00:00-08:00,79,49,0.1
2025-02-05T05:30:00-08:00,78,49,0.1
2025-02-05T06:00:00-08:00,77,49,0.2
2025-02-05T06:30:00-08:00,76,49,0.2
2025-02-05T07:00:00-08:00,76,48,0.3
2025-02-05T07:30:00-08:00,77,49,0.5
2025-02-05T08:00:00-08:00,77,50,0.2
2025-02-05T08:30:00-08:00,64,59,0.5
2025-02-05T09:00:00-08:00,35,75,0
2025-02-05T09:30:00-08:00,34,72,1.1
2025-02-05T10:00:00-08:00,30,77,0.3
2025-02-05T10:30:00-08:00,30,75,0.1
2025-02-05T11:00:00-08:00,33,72,0.1
2025-02-05T11:30:00-08:00,31,73,0.4
2025-02-05T12:00:00-08:00,29,74,0.1
2025-02-05T12:30:00-08:00,23,84,0
2025-02-05T13:00:00-08:00,18,91,0
2025-02-05T13:30:00-08:00,18,91,0
2025-02-05T14:00:00-08:00,20,89,0.1
2025-02-05T14:30:00-08:00,22,85,0.1
2025-02-05T15:00:00-08:00,27,78,0.4
2025-02-05T15:30:00-08:00,31,74,0.8
2025-02-05T16:00:00-08:00,33,72,1
2025-02-05T16:30:00-08:00,34,69,1
2025-02-05T17:00:00-08:00,30,67,0.2
2025-02-05T17:30:00-08:00,31,64,0
2025-02-05T18:00:00-08:00,33,62,0
2025-02-05T18:30:00-08:00,35,61,0
2025-02-05T19:00:00-08:00,37,59,0
2025-02-05T19:30:00-08:00,37,59,0
2025-02-05T20:00:00-08:00,39,58,0.1
2025-02-05T20:30:00-08:00,39,57,0
2025-02-05T21:00:00-08:00,38,57,0
2025-02-05T21:30:00-08:00,39,56,0
2025-02-05T22:00:00-08:00,41,55,2.5
2025-02-05T22:30:00-08:00,43,54,0.1
2025-02-05T23:00:00-08:00,43,54,0
2025-02-05T23:30:00-08:00,44,54,0.1
2025-02-06T00:00:00-08:00,45,53,0.1
2025-02-06T00:30:00-08:00,46,53,0
2025-02-06T01:00:00-08:00,47,53,0
2025-02-06T01:30:00-08:00,48,52,0.1
2025-02-06T02:00:00-08:00,48,52,0
2025-02-06T02:30:00-08:00,49,52,2.3
2025-02-06T03:00:00-08:00,49,52,0.4
2025-02-06T03:30:00-08:00,49,53,0.1
2025-02-06T04:00:00-08:00,48,53,0
2025-02-06T04:30:00-08:00,50,54,1
2025-02-06T05:00:00-08:00,52,54,1.7
2025-02-06T05:30:00-08:00,51,55,1.4
2025-02-06T06:00:00-08:00,51,55,1.3
2025-02-06T06:30:00-08:00,52,55,1.3
2025-02-06T07:00:00-08:00,57,55,1.3
2025-02-06T07:30:00-08:00,66,54,0.9
2025-02-06T08:00:00-08:00,71,54,0.9
2025-02-06T08:30:00-08:00,77,53,0.7
2025-02-06T09:00:00-08:00,81,54,0.7
2025-02-06T09:30:00-08:00,84,55,4.4
2025-02-06T10:00:00-08:00,87,55,9.7
2025-02-06T10:30:00-08:00,89,57,6.6
2025-02-06T11:00:00-08:00,92,59,2.5
2025-02-06T11:30:00-08:00,85,63,0.1
2025-02-06T12:00:00-08:00,80,63,0.1
2025-02-06T12:30:00-08:00,80,64,0
2025-02-06T13:00:00-08:00,81,64,0
2025-02-06T13:30:00-08:00,76,67,0
2025-02-06T14:00:00-08:00,69,69,0
2025-02-06T14:30:00-08:00,69,69,0
2025-02-06T15:00:00-08:00,85,66,0.1
2025-02-06T15:30:00-08:00,99,64,0.1
2025-02-06T16:00:00-08:00,100,64,1
2025-02-06T16:30:00-08:00,100,64,0.2
2025-02-06T17:00:00-08:00,100,65,0.1
2025-02-06T17:30:00-08:00,100,65,0.2
2025-02-06T18:00:00-08:00,95,66,0.3
2025-02-06T18:30:00-08:00,92,66,0.7
2025-02-06T19:00:00-08:00,97,65,1
2025-02-06T19:30:00-08:00,100,65,1.6
2025-02-06T20:00:00-08:00,96,65,0.9
2025-02-06T20:30:00-08:00,90,65,0.7
2025-02-06T21:00:00-08:00,79,65,0.1
2025-02-06T21:30:00-08:00,89,64,0.1
2025-02-06T22:00:00-08:00,97,61,0
2025-02-06T22:30:00-08:00,96,60,0.1
2025-02-06T23:00:00-08:00,96,59,0.1
2025-02-06T23:30:00-08:00,94,59,0.1
2025-02-07T00:00:00-08:00,90,58,0.3
2025-02-07T00:30:00-08:00,88,58,0.9
2025-02-07T01:00:00-08:00,86,59,0.1
2025-02-07T01:30:00-08:00,86,58,0.1
2025-02-07T02:00:00-08:00,84,58,0.1
